"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"13441","Native","Native Native 1",38,"spillover1","rp","spillover1 rp",6,0,1855,1855,"Unambiguous","Consistent"
"13443","Native","Native Native 1",39,"spillover1","rp","spillover1 rp",7,0,5087,5087,"Ambiguous","Inconsistent"
"13445","Native","Native Native 1",26,"spillover1","rp","spillover1 rp",6,0,1207,1207,"Unambiguous","Consistent"
"13447","Native","Native Native 1",34,"spillover1","rp","spillover1 rp",6,0,647,647,"Unambiguous","Consistent"
"13449","Native","Native Native 1",46,"spillover1","rp","spillover1 rp",6,0,559,559,"Unambiguous","Consistent"
"13451","Native","Native Native 1",29,"spillover1","rp","spillover1 rp",5,0,1283,1283,"Ambiguous","Consistent"
"13453","Native","Native Native 1",36,"spillover1","rp","spillover1 rp",8,0,3210,3210,"Unambiguous","Inconsistent"
"13455","Native","Native Native 1",30,"spillover1","rp","spillover1 rp",6,0,1617,1617,"Unambiguous","Consistent"
"13457","Native","Native Native 1",40,"spillover1","rp","spillover1 rp",8,0,1800,1800,"Unambiguous","Inconsistent"
"13459","Native","Native Native 1",33,"spillover1","rp","spillover1 rp",5,0,1451,1451,"Ambiguous","Consistent"
"13461","Native","Native Native 1",43,"spillover1","rp","spillover1 rp",7,0,1260,1260,"Ambiguous","Inconsistent"
"13463","Native","Native Native 1",28,"spillover1","rp","spillover1 rp",8,0,821,821,"Unambiguous","Inconsistent"
"13465","Native","Native Native 1",31,"spillover1","rp","spillover1 rp",7,0,3777,3777,"Ambiguous","Inconsistent"
"13467","Native","Native Native 1",45,"spillover1","rp","spillover1 rp",5,0,831,831,"Ambiguous","Consistent"
"13469","Native","Native Native 1",25,"spillover1","rp","spillover1 rp",5,0,1926,1926,"Ambiguous","Consistent"
"13471","Native","Native Native 1",41,"spillover1","rp","spillover1 rp",5,0,336,336,"Ambiguous","Consistent"
"13473","Native","Native Native 1",42,"spillover1","rp","spillover1 rp",6,0,3566,3566,"Unambiguous","Consistent"
"13475","Native","Native Native 1",37,"spillover1","rp","spillover1 rp",5,0,963,963,"Ambiguous","Consistent"
"13477","Native","Native Native 1",32,"spillover1","rp","spillover1 rp",8,0,1404,1404,"Unambiguous","Inconsistent"
"13479","Native","Native Native 1",48,"spillover1","rp","spillover1 rp",8,0,1596,1596,"Unambiguous","Inconsistent"
"13481","Native","Native Native 1",47,"spillover1","rp","spillover1 rp",7,0,1714,1714,"Ambiguous","Inconsistent"
"13483","Native","Native Native 1",44,"spillover1","rp","spillover1 rp",8,0,2415,2415,"Unambiguous","Inconsistent"
"13485","Native","Native Native 1",27,"spillover1","rp","spillover1 rp",7,0,5724,5724,"Ambiguous","Inconsistent"
"13487","Native","Native Native 1",35,"spillover1","rp","spillover1 rp",7,0,3428,3428,"Ambiguous","Inconsistent"
"13489","Native","Native Native 2",46,"spillover1","rp","spillover1 rp",7,0,1471,1471,"Ambiguous","Inconsistent"
"13491","Native","Native Native 2",25,"spillover1","rp","spillover1 rp",6,0,910,910,"Unambiguous","Consistent"
"13493","Native","Native Native 2",39,"spillover1","rp","spillover1 rp",8,0,919,919,"Unambiguous","Inconsistent"
"13495","Native","Native Native 2",38,"spillover1","rp","spillover1 rp",7,0,3094,3094,"Ambiguous","Inconsistent"
"13497","Native","Native Native 2",30,"spillover1","rp","spillover1 rp",7,0,1975,1975,"Ambiguous","Inconsistent"
"13499","Native","Native Native 2",27,"spillover1","rp","spillover1 rp",8,0,3174,3174,"Unambiguous","Inconsistent"
"13501","Native","Native Native 2",29,"spillover1","rp","spillover1 rp",6,0,152,152,"Unambiguous","Consistent"
"13503","Native","Native Native 2",33,"spillover1","rp","spillover1 rp",6,0,454,454,"Unambiguous","Consistent"
"13505","Native","Native Native 2",32,"spillover1","rp","spillover1 rp",5,0,3848,3848,"Ambiguous","Consistent"
"13507","Native","Native Native 2",43,"spillover1","rp","spillover1 rp",8,0,1323,1323,"Unambiguous","Inconsistent"
"13509","Native","Native Native 2",45,"spillover1","rp","spillover1 rp",6,0,162,162,"Unambiguous","Consistent"
"13511","Native","Native Native 2",48,"spillover1","rp","spillover1 rp",5,0,2530,2530,"Ambiguous","Consistent"
"13513","Native","Native Native 2",47,"spillover1","rp","spillover1 rp",8,0,1760,1760,"Unambiguous","Inconsistent"
"13515","Native","Native Native 2",31,"spillover1","rp","spillover1 rp",8,0,923,923,"Unambiguous","Inconsistent"
"13517","Native","Native Native 2",26,"spillover1","rp","spillover1 rp",7,0,6634,6634,"Ambiguous","Inconsistent"
"13519","Native","Native Native 2",42,"spillover1","rp","spillover1 rp",7,0,2143,2143,"Ambiguous","Inconsistent"
"13521","Native","Native Native 2",36,"spillover1","rp","spillover1 rp",5,0,357,357,"Ambiguous","Consistent"
