"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"7681","Native","Native Native 1",38,"spillover2","fp","spillover2 fp",6,0,244,244,"Unambiguous","Consistent"
"7683","Native","Native Native 1",39,"spillover2","fp","spillover2 fp",7,0,371,371,"Ambiguous","Inconsistent"
"7685","Native","Native Native 1",26,"spillover2","fp","spillover2 fp",6,0,185,185,"Unambiguous","Consistent"
"7687","Native","Native Native 1",34,"spillover2","fp","spillover2 fp",6,0,190,190,"Unambiguous","Consistent"
"7689","Native","Native Native 1",46,"spillover2","fp","spillover2 fp",6,0,296,296,"Unambiguous","Consistent"
"7691","Native","Native Native 1",29,"spillover2","fp","spillover2 fp",5,0,271,271,"Ambiguous","Consistent"
"7693","Native","Native Native 1",36,"spillover2","fp","spillover2 fp",8,1,0,NA,"Unambiguous","Inconsistent"
"7695","Native","Native Native 1",30,"spillover2","fp","spillover2 fp",6,0,185,185,"Unambiguous","Consistent"
"7697","Native","Native Native 1",40,"spillover2","fp","spillover2 fp",8,1,0,NA,"Unambiguous","Inconsistent"
"7699","Native","Native Native 1",33,"spillover2","fp","spillover2 fp",5,0,214,214,"Ambiguous","Consistent"
"7701","Native","Native Native 1",43,"spillover2","fp","spillover2 fp",7,1,0,NA,"Ambiguous","Inconsistent"
"7703","Native","Native Native 1",28,"spillover2","fp","spillover2 fp",8,0,230,230,"Unambiguous","Inconsistent"
"7705","Native","Native Native 1",31,"spillover2","fp","spillover2 fp",7,0,289,289,"Ambiguous","Inconsistent"
"7707","Native","Native Native 1",45,"spillover2","fp","spillover2 fp",5,1,0,NA,"Ambiguous","Consistent"
"7709","Native","Native Native 1",25,"spillover2","fp","spillover2 fp",5,1,0,NA,"Ambiguous","Consistent"
"7711","Native","Native Native 1",41,"spillover2","fp","spillover2 fp",5,0,236,236,"Ambiguous","Consistent"
"7713","Native","Native Native 1",42,"spillover2","fp","spillover2 fp",6,0,362,362,"Unambiguous","Consistent"
"7715","Native","Native Native 1",37,"spillover2","fp","spillover2 fp",5,0,460,460,"Ambiguous","Consistent"
"7717","Native","Native Native 1",32,"spillover2","fp","spillover2 fp",8,0,189,189,"Unambiguous","Inconsistent"
"7719","Native","Native Native 1",48,"spillover2","fp","spillover2 fp",8,0,278,278,"Unambiguous","Inconsistent"
"7721","Native","Native Native 1",47,"spillover2","fp","spillover2 fp",7,0,209,209,"Ambiguous","Inconsistent"
"7723","Native","Native Native 1",44,"spillover2","fp","spillover2 fp",8,0,182,182,"Unambiguous","Inconsistent"
"7725","Native","Native Native 1",27,"spillover2","fp","spillover2 fp",7,0,358,358,"Ambiguous","Inconsistent"
"7727","Native","Native Native 1",35,"spillover2","fp","spillover2 fp",7,0,204,204,"Ambiguous","Inconsistent"
"7729","Native","Native Native 2",46,"spillover2","fp","spillover2 fp",7,0,211,211,"Ambiguous","Inconsistent"
"7731","Native","Native Native 2",25,"spillover2","fp","spillover2 fp",6,0,548,548,"Unambiguous","Consistent"
"7733","Native","Native Native 2",39,"spillover2","fp","spillover2 fp",8,0,188,188,"Unambiguous","Inconsistent"
"7735","Native","Native Native 2",38,"spillover2","fp","spillover2 fp",7,0,526,526,"Ambiguous","Inconsistent"
"7737","Native","Native Native 2",30,"spillover2","fp","spillover2 fp",7,0,225,225,"Ambiguous","Inconsistent"
"7739","Native","Native Native 2",27,"spillover2","fp","spillover2 fp",8,1,0,NA,"Unambiguous","Inconsistent"
"7741","Native","Native Native 2",29,"spillover2","fp","spillover2 fp",6,1,0,NA,"Unambiguous","Consistent"
"7743","Native","Native Native 2",33,"spillover2","fp","spillover2 fp",6,0,292,292,"Unambiguous","Consistent"
"7745","Native","Native Native 2",32,"spillover2","fp","spillover2 fp",5,0,972,972,"Ambiguous","Consistent"
"7747","Native","Native Native 2",43,"spillover2","fp","spillover2 fp",8,0,233,233,"Unambiguous","Inconsistent"
"7749","Native","Native Native 2",45,"spillover2","fp","spillover2 fp",6,0,226,226,"Unambiguous","Consistent"
"7751","Native","Native Native 2",48,"spillover2","fp","spillover2 fp",5,0,178,178,"Ambiguous","Consistent"
"7753","Native","Native Native 2",47,"spillover2","fp","spillover2 fp",8,0,212,212,"Unambiguous","Inconsistent"
"7755","Native","Native Native 2",31,"spillover2","fp","spillover2 fp",8,0,313,313,"Unambiguous","Inconsistent"
"7757","Native","Native Native 2",26,"spillover2","fp","spillover2 fp",7,1,0,NA,"Ambiguous","Inconsistent"
"7759","Native","Native Native 2",42,"spillover2","fp","spillover2 fp",7,0,721,721,"Ambiguous","Inconsistent"
"7761","Native","Native Native 2",36,"spillover2","fp","spillover2 fp",5,0,543,543,"Ambiguous","Consistent"
"7763","Native","Native Native 2",35,"spillover2","fp","spillover2 fp",8,0,195,195,"Unambiguous","Inconsistent"
"7765","Native","Native Native 2",44,"spillover2","fp","spillover2 fp",5,0,188,188,"Ambiguous","Consistent"
"7767","Native","Native Native 2",41,"spillover2","fp","spillover2 fp",6,0,206,206,"Unambiguous","Consistent"
"7769","Native","Native Native 2",37,"spillover2","fp","spillover2 fp",6,0,680,680,"Unambiguous","Consistent"
"7771","Native","Native Native 2",40,"spillover2","fp","spillover2 fp",5,0,195,195,"Ambiguous","Consistent"
"7773","Native","Native Native 2",28,"spillover2","fp","spillover2 fp",5,0,220,220,"Ambiguous","Consistent"
"7775","Native","Native Native 2",34,"spillover2","fp","spillover2 fp",7,0,374,374,"Ambiguous","Inconsistent"
"7778","Native","Native Native 3",34,"spillover2","fp","spillover2 fp",8,0,321,321,"Unambiguous","Inconsistent"
"7780","Native","Native Native 3",30,"spillover2","fp","spillover2 fp",8,0,460,460,"Unambiguous","Inconsistent"
"7782","Native","Native Native 3",38,"spillover2","fp","spillover2 fp",8,0,645,645,"Unambiguous","Inconsistent"
"7784","Native","Native Native 3",43,"spillover2","fp","spillover2 fp",5,0,303,303,"Ambiguous","Consistent"
"7786","Native","Native Native 3",47,"spillover2","fp","spillover2 fp",5,0,715,715,"Ambiguous","Consistent"
"7788","Native","Native Native 3",25,"spillover2","fp","spillover2 fp",7,0,549,549,"Ambiguous","Inconsistent"
"7790","Native","Native Native 3",37,"spillover2","fp","spillover2 fp",7,0,253,253,"Ambiguous","Inconsistent"
"7792","Native","Native Native 3",40,"spillover2","fp","spillover2 fp",6,1,0,NA,"Unambiguous","Consistent"
"7794","Native","Native Native 3",42,"spillover2","fp","spillover2 fp",8,0,362,362,"Unambiguous","Inconsistent"
"7796","Native","Native Native 3",33,"spillover2","fp","spillover2 fp",7,0,443,443,"Ambiguous","Inconsistent"
"7798","Native","Native Native 3",39,"spillover2","fp","spillover2 fp",5,0,345,345,"Ambiguous","Consistent"
"7800","Native","Native Native 3",41,"spillover2","fp","spillover2 fp",7,0,249,249,"Ambiguous","Inconsistent"
"7802","Native","Native Native 3",27,"spillover2","fp","spillover2 fp",5,1,0,NA,"Ambiguous","Consistent"
"7804","Native","Native Native 3",29,"spillover2","fp","spillover2 fp",7,0,437,437,"Ambiguous","Inconsistent"
"7806","Native","Native Native 3",46,"spillover2","fp","spillover2 fp",8,0,688,688,"Unambiguous","Inconsistent"
"7808","Native","Native Native 3",28,"spillover2","fp","spillover2 fp",6,0,211,211,"Unambiguous","Consistent"
"7810","Native","Native Native 3",35,"spillover2","fp","spillover2 fp",5,0,579,579,"Ambiguous","Consistent"
"7812","Native","Native Native 3",45,"spillover2","fp","spillover2 fp",7,0,232,232,"Ambiguous","Inconsistent"
"7814","Native","Native Native 3",32,"spillover2","fp","spillover2 fp",6,0,498,498,"Unambiguous","Consistent"
"7816","Native","Native Native 3",26,"spillover2","fp","spillover2 fp",8,0,629,629,"Unambiguous","Inconsistent"
"7818","Native","Native Native 3",36,"spillover2","fp","spillover2 fp",6,0,243,243,"Unambiguous","Consistent"
"7820","Native","Native Native 3",31,"spillover2","fp","spillover2 fp",5,0,321,321,"Ambiguous","Consistent"
"7822","Native","Native Native 3",48,"spillover2","fp","spillover2 fp",6,0,274,274,"Unambiguous","Consistent"
"7824","Native","Native Native 3",44,"spillover2","fp","spillover2 fp",6,0,337,337,"Unambiguous","Consistent"
"7826","Native","Native Native 4",43,"spillover2","fp","spillover2 fp",6,0,517,517,"Unambiguous","Consistent"
"7828","Native","Native Native 4",33,"spillover2","fp","spillover2 fp",8,0,299,299,"Unambiguous","Inconsistent"
"7830","Native","Native Native 4",29,"spillover2","fp","spillover2 fp",8,0,157,157,"Unambiguous","Inconsistent"
"7832","Native","Native Native 4",41,"spillover2","fp","spillover2 fp",8,1,0,NA,"Unambiguous","Inconsistent"
"7834","Native","Native Native 4",26,"spillover2","fp","spillover2 fp",5,0,219,219,"Ambiguous","Consistent"
"7836","Native","Native Native 4",28,"spillover2","fp","spillover2 fp",7,0,178,178,"Ambiguous","Inconsistent"
"7838","Native","Native Native 4",25,"spillover2","fp","spillover2 fp",8,0,319,319,"Unambiguous","Inconsistent"
"7840","Native","Native Native 4",34,"spillover2","fp","spillover2 fp",5,0,239,239,"Ambiguous","Consistent"
"7842","Native","Native Native 4",38,"spillover2","fp","spillover2 fp",5,0,488,488,"Ambiguous","Consistent"
"7844","Native","Native Native 4",30,"spillover2","fp","spillover2 fp",5,0,116,116,"Ambiguous","Consistent"
"7846","Native","Native Native 4",48,"spillover2","fp","spillover2 fp",7,0,153,153,"Ambiguous","Inconsistent"
"7848","Native","Native Native 4",27,"spillover2","fp","spillover2 fp",6,1,0,NA,"Unambiguous","Consistent"
"7850","Native","Native Native 4",35,"spillover2","fp","spillover2 fp",6,0,303,303,"Unambiguous","Consistent"
"7852","Native","Native Native 4",45,"spillover2","fp","spillover2 fp",8,0,302,302,"Unambiguous","Inconsistent"
"7854","Native","Native Native 4",42,"spillover2","fp","spillover2 fp",5,0,307,307,"Ambiguous","Consistent"
"7856","Native","Native Native 4",47,"spillover2","fp","spillover2 fp",6,0,423,423,"Unambiguous","Consistent"
"7858","Native","Native Native 4",39,"spillover2","fp","spillover2 fp",6,0,336,336,"Unambiguous","Consistent"
"7860","Native","Native Native 4",44,"spillover2","fp","spillover2 fp",7,1,0,NA,"Ambiguous","Inconsistent"
"7862","Native","Native Native 4",32,"spillover2","fp","spillover2 fp",7,0,330,330,"Ambiguous","Inconsistent"
"7864","Native","Native Native 4",37,"spillover2","fp","spillover2 fp",8,0,170,170,"Unambiguous","Inconsistent"
"7866","Native","Native Native 4",46,"spillover2","fp","spillover2 fp",5,0,622,622,"Ambiguous","Consistent"
"7868","Native","Native Native 4",31,"spillover2","fp","spillover2 fp",6,0,150,150,"Unambiguous","Consistent"
"7870","Native","Native Native 4",40,"spillover2","fp","spillover2 fp",7,1,0,NA,"Ambiguous","Inconsistent"
"7872","Native","Native Native 4",36,"spillover2","fp","spillover2 fp",7,1,0,NA,"Ambiguous","Inconsistent"
"7873","Native","Native Native 5",39,"spillover2","fp","spillover2 fp",7,0,299,299,"Ambiguous","Inconsistent"
"7875","Native","Native Native 5",33,"spillover2","fp","spillover2 fp",5,0,313,313,"Ambiguous","Consistent"
"7877","Native","Native Native 5",30,"spillover2","fp","spillover2 fp",6,0,340,340,"Unambiguous","Consistent"
"7879","Native","Native Native 5",46,"spillover2","fp","spillover2 fp",6,0,408,408,"Unambiguous","Consistent"
"7881","Native","Native Native 5",25,"spillover2","fp","spillover2 fp",5,0,315,315,"Ambiguous","Consistent"
"7883","Native","Native Native 5",42,"spillover2","fp","spillover2 fp",6,0,365,365,"Unambiguous","Consistent"
"7885","Native","Native Native 5",41,"spillover2","fp","spillover2 fp",5,0,435,435,"Ambiguous","Consistent"
"7887","Native","Native Native 5",36,"spillover2","fp","spillover2 fp",8,1,0,NA,"Unambiguous","Inconsistent"
